classID,className,pt1,eta1,phi1,pt2,eta2,phi2,weight,BDT
1,Background,1.6684511,-3.137614,-1.6003733,1.3243011,2.881119,2.305504,1.0,-0.033353
0,Signal,3.0697093,-6.487159,-1.9231967,1.0065286,-1.2896675,0.47828344,1.0,0.284426
1,Background,0.9885488,-2.997594,-1.8111485,0.57857877,-5.597802,0.75791323,1.0,-0.02118798
0,Signal,4.8853292,6.803333,-0.3083838,2.3923285,6.1204886,1.8359323,1.0,0.20009214
1,Background,1.0901717,7.8446317,0.028451141,0.6070544,7.3312936,-3.030085,1.0,0.026358975
0,Signal,1.0483191,8.890973,0.9636568,0.9478435,0.99731964,2.7490969,1.0,0.014498579
1,Background,0.4064635,-7.408566,-2.3758779,0.36396417,-7.7469788,0.2784198,1.0,-0.17430344
1,Background,1.1050639,3.950982,-1.7544098,0.9366943,-3.7576284,1.5432154,1.0,-0.0623251
0,Signal,1.3134118,6.800646,-1.5505619,0.26561975,-6.901766,0.8439709,1.0,0.07755047
0,Signal,0.84333587,7.8163834,1.5342988,0.44476703,-0.2164293,-2.7263741,1.0,-0.066918544
1,Background,0.62327296,7.7795324,-1.3044999,0.54854685,0.8694619,0.3219543,1.0,-0.11565411
0,Signal,1.8637319,2.9165518,1.0693367,0.80566955,3.2521029,-0.21531573,1.0,0.06984017
0,Signal,1.9049429,3.30733,0.2659104,0.7236201,-0.7464395,-1.8597416,1.0,0.07992074
0,Signal,2.814489,5.5532317,-0.33108556,1.6608952,3.6694155,2.5093267,1.0,0.081302956
1,Background,1.6600817,0.95729053,2.8895302,1.5372663,-1.6656485,-0.58119947,1.0,-0.0047808434
0,Signal,5.5685897,0.98976016,-1.6489732,2.159792,0.9998697,2.6766074,1.0,0.10352015
0,Signal,2.8714554,3.7606666,0.82311743,0.5266573,4.8784814,-0.16579412,1.0,0.17343703
0,Signal,1.4338542,-4.2416673,1.1813775,0.96075886,3.4174123,-1.2605947,1.0,-0.01940424
0,Signal,2.2581835,-2.3439703,1.4440074,0.8467858,0.6647463,-1.2151983,1.0,0.11183471
1,Background,0.84346557,5.8748975,2.8866343,0.5531661,-0.99575746,-1.6007652,1.0,-0.072622366
1,Background,0.6737346,0.3273628,1.385399,0.6665786,2.773126,-1.5391475,1.0,-0.14628373
1,Background,0.80386883,1.431139,0.66960865,0.5392929,-1.4047794,0.12382033,1.0,-0.11632366
1,Background,0.42441216,-8.434134,-3.0176525,0.3878216,-0.41292015,-0.31603864,1.0,-0.12894434
0,Signal,1.4261987,-7.205845,-2.4939766,0.51151234,-4.5524993,-0.17657898,1.0,0.07159926
0,Signal,0.68767786,1.6262985,-0.6611589,0.5929446,-3.3448627,-2.0207827,1.0,-0.093126886
0,Signal,3.154467,-4.1846075,1.1167504,0.5281866,6.6573167,-1.4037704,1.0,0.2944687
0,Signal,2.5033062,5.8534236,-2.4483,2.2542684,4.9258027,1.1741639,1.0,0.1308715
1,Background,0.5132981,6.7231083,2.513832,0.4575489,3.1069665,-1.4732089,1.0,-0.14856961
0,Signal,1.7778156,3.4683065,-0.8092915,0.76829666,0.35874835,0.8157161,1.0,0.11278491
0,Signal,2.677449,-5.3009725,0.80040383,0.4206716,-1.1111562,2.5005407,1.0,0.27412128
0,Signal,2.753609,7.2449503,-0.5301827,0.79075986,6.1069565,2.2308624,1.0,0.2728745
0,Signal,1.5699168,-5.2955675,0.7296733,0.8099197,-1.4024142,-2.4785817,1.0,-0.0011325078
1,Background,0.8524255,-2.366736,-0.53515583,0.5478321,7.6507425,-1.626247,1.0,-0.14783777
1,Background,0.9212093,-1.3478096,-2.097924,0.8598457,-2.84142,-0.6542229,1.0,-0.09469911
0,Signal,1.9761807,2.4304821,-0.6573348,0.6065428,4.3509755,2.7672927,1.0,0.16234295
1,Background,0.57250136,-5.1896076,0.240525,0.50656193,0.766625,-1.9964415,1.0,-0.17087056
0,Signal,2.5264752,6.507199,-0.3612132,0.8438264,4.017662,2.0868087,1.0,0.24930258
0,Signal,3.1063013,-2.293612,-1.8751307,0.66931057,1.5205022,-0.07678581,1.0,0.27130297
1,Background,2.5704336,-0.8090362,-2.2704651,1.3410261,-0.4460472,-2.9497418,1.0,-0.031340614
0,Signal,1.6008512,-5.755055,-3.1088352,0.6603937,-2.4798188,-0.56790084,1.0,0.11454198
1,Background,0.7941121,6.278939,0.052739203,0.78128326,-5.900412,0.46509543,1.0,-0.13333341
1,Background,0.8456285,1.1933464,-1.650803,0.78705925,6.174287,1.5262691,1.0,-0.08733443
0,Signal,3.9447453,-4.7952776,2.4163783,0.56312066,1.5341842,-1.8862373,1.0,0.29283562
1,Background,0.7848274,4.458677,0.57249683,0.62995446,-0.10142131,-1.9605939,1.0,-0.1257295
1,Background,0.7736773,-5.558981,-2.5415409,0.6846055,-1.2713248,-0.33021194,1.0,-0.123435065
1,Background,2.6919081,2.7846525,-0.09036232,0.67635834,-1.332645,1.5654188,1.0,0.1256587
0,Signal,1.3852855,-0.31733146,0.36488345,0.7328598,2.815264,1.3714675,1.0,0.03780828
1,Background,0.8367944,7.423166,2.3461757,0.62720543,-4.8896,0.7181772,1.0,-0.092974186
0,Signal,1.5424285,-0.9032169,1.7211357,0.5914685,-7.347198,2.0112243,1.0,0.08333285
0,Signal,8.039596,-3.587488,0.8824445,1.146131,-2.3462572,-1.5254022,1.0,0.28186634
0,Signal,1.488529,-6.472569,-2.1708758,0.6444149,-1.7129493,-0.34516653,1.0,0.063770145
1,Background,0.5595146,1.2209067,1.2799182,0.5108573,1.2573737,2.8514128,1.0,-0.1618632
0,Signal,0.9685357,7.096692,3.017082,0.4520589,5.985001,-2.5459983,1.0,-0.028104132
1,Background,1.1146178,-4.004153,3.0137765,0.80518156,5.131785,-0.36015263,1.0,-0.034731813
1,Background,0.76202166,6.8480716,-0.82224417,0.5615341,4.279977,-0.38827738,1.0,-0.16225742
0,Signal,6.7578077,-1.6573409,0.3658725,1.2317736,-3.8941188,3.1366239,1.0,0.1967064
0,Signal,2.0306115,-3.7766647,-2.6710703,0.9025019,-2.2517564,2.387466,1.0,0.17088844
0,Signal,0.79683876,8.795177,-2.0230448,0.6928828,-3.6781232,2.6591382,1.0,-0.0273861
0,Signal,1.5793825,0.31620017,0.7165898,0.7762003,4.494788,0.11110668,1.0,0.03920612
0,Signal,1.345958,-4.9934554,-2.2042136,0.8324196,-7.0784187,0.8331,1.0,0.078132875
0,Signal,0.7232788,1.9770555,-2.48201,0.568859,-0.49324578,2.389071,1.0,-0.07558078
0,Signal,0.9666729,-1.4792993,-2.727609,0.59304774,1.5048784,1.315654,1.0,-0.03975512
1,Background,0.7650543,3.941832,-0.15414622,0.7425549,-5.286687,2.4828765,1.0,-0.13562782
1,Background,0.70843446,4.7134824,-2.2572048,0.65748435,-5.906801,1.1226921,1.0,-0.15057628
0,Signal,1.8136389,-6.959146,-1.5503982,0.7229464,-3.1049595,-0.17595376,1.0,0.13072847
1,Background,0.56756246,-0.08170285,1.1653527,0.55317837,3.8083606,-0.92488366,1.0,-0.18713564
1,Background,1.0364851,-6.418961,-1.4303564,0.6503099,1.8092688,-2.1265876,1.0,-0.056310397
0,Signal,5.451598,-2.6069126,-0.109981865,0.6234394,1.1560266,-2.9733098,1.0,0.28928497
1,Background,1.6860951,2.5136838,3.1002254,0.703868,1.6440066,-1.8277111,1.0,0.04432071
1,Background,0.60376155,2.8412862,2.3561776,0.53345346,3.0259945,-1.7694707,1.0,-0.14401303
0,Signal,1.3180523,-6.4216523,1.3999399,0.73643005,-5.3651085,-1.9852207,1.0,0.042646468
0,Signal,0.98518246,6.1347766,1.6391793,0.9766649,3.3752048,-1.8199342,1.0,-0.067761056
0,Signal,8.123169,2.6096718,0.086386606,1.7835854,-4.7706428,-1.2859697,1.0,0.19941674
1,Background,0.83106667,-0.7600968,1.5420026,0.6364213,-5.5964437,-0.4436636,1.0,-0.081919596
0,Signal,2.2389767,5.166275,2.2781513,1.2467631,7.0776825,-0.6811041,1.0,0.19535616
0,Signal,2.6563203,1.9092082,2.9891944,1.627011,2.9673424,-0.55945766,1.0,0.07956683
0,Signal,2.4156623,-4.2037377,-0.62281233,0.7906454,0.2701037,2.0669532,1.0,0.22903672
0,Signal,2.6840718,-4.804579,1.7037047,0.84651226,0.9286136,-1.189413,1.0,0.15431692
0,Signal,1.3521054,5.930032,2.8261359,0.54267496,-6.4845443,-1.9849532,1.0,0.101292126
0,Signal,2.1548612,-4.826326,3.0678713,0.577943,-2.9594874,-0.6006275,1.0,0.26561338
1,Background,1.118757,-6.4171977,2.2408767,0.54391044,3.5716715,-2.811854,1.0,-0.028478144
1,Background,0.97260916,1.7665706,2.9100964,0.57872957,1.628585,2.7947137,1.0,-0.13200222
0,Signal,1.7327714,-5.9440584,-2.6783695,0.6744897,-1.8702327,-1.2795641,1.0,0.17599936
1,Background,0.6658651,1.019756,-0.38297105,0.5083642,6.312689,2.4486992,1.0,-0.1601213
1,Background,1.1731479,1.6233722,-0.51186776,0.7753572,3.994103,-1.9120344,1.0,-0.1029865
0,Signal,1.910186,0.49675193,-2.5180998,0.7782232,1.4581492,2.9130697,1.0,0.08024615
0,Signal,4.4570985,4.8985376,-0.20564695,0.6586762,-5.7785177,3.0830007,1.0,0.32968107
1,Background,0.61495477,-7.2014856,0.8800348,0.5518549,2.6216273,1.2031771,1.0,-0.11142651
1,Background,0.45897028,-4.9713764,-2.0260565,0.41720065,1.4154109,0.1576699,1.0,-0.15373677
1,Background,0.68769884,-7.306887,-0.16561773,0.6807608,1.1566932,-0.28374812,1.0,-0.14882109
0,Signal,1.5891664,0.69167334,1.5068443,1.4328469,-3.4023833,-3.0666842,1.0,-0.06631442
0,Signal,2.2375329,-7.646828,-2.5291784,0.74019,7.2766275,-0.45736066,1.0,0.31130573
1,Background,0.57131636,3.6722808,2.4188628,0.5401231,2.8300955,2.4667158,1.0,-0.18864772
0,Signal,2.1600776,0.1347188,-1.4424908,0.8292891,-1.4678063,0.5518404,1.0,0.18635185
0,Signal,2.4013422,6.0253124,0.021338137,0.76150715,6.330823,3.0710578,1.0,0.23052393
1,Background,0.94288003,-5.7601323,-1.4588531,0.739692,-1.747857,-1.7568182,1.0,-0.094763644
1,Background,0.9576752,4.940495,-3.0940905,0.69755423,-8.144942,2.34012,1.0,-0.026176212
1,Background,0.7539263,0.871858,0.042424556,0.6881595,-2.2143583,2.8036346,1.0,-0.11951205
0,Signal,2.675028,0.188139,1.8497428,0.5260103,-7.0134044,1.6922013,1.0,0.26601708
0,Signal,2.2999737,7.885697,-0.78369313,0.7735771,3.659975,-3.049663,1.0,0.25465462
1,Background,0.5438931,-6.9996,0.26992506,0.36033517,-6.478283,2.021915,1.0,-0.1510195
1,Background,0.48673183,5.1820097,-2.5530767,0.4577367,4.297853,2.4360821,1.0,-0.12865455
1,Background,0.45658395,-4.573178,1.559826,0.4537621,4.9481606,0.13084029,1.0,-0.18674187
0,Signal,4.9625487,5.6865396,1.4350713,0.55444324,-4.626155,-2.1259882,1.0,0.3985158
0,Signal,8.350966,-3.3463,0.3504572,2.4021742,2.2311943,-0.9028153,1.0,0.16951245
0,Signal,3.1164656,5.6287484,2.8801918,0.93221253,4.7323155,-0.57743675,1.0,0.2864156
1,Background,1.0682029,7.8953824,2.1120992,0.7216144,0.8644247,-1.2481849,1.0,0.03136737
0,Signal,2.6515934,-1.3612831,0.77891237,1.4830245,-2.3819382,-2.7651367,1.0,0.064314544
0,Signal,0.83672506,-8.768006,-0.46313265,0.4248091,6.540556,2.857229,1.0,-0.04065048
1,Background,1.6834204,0.9878898,-0.51099813,1.2237893,-2.1084993,-2.9767818,1.0,-0.017183613
0,Signal,4.081293,6.3023424,2.299911,0.56245065,-2.483683,2.534731,1.0,0.31766137
0,Signal,2.8444498,-3.896505,-0.59051764,1.0613391,-2.1383982,0.93686396,1.0,0.1462489
0,Signal,1.7968876,3.2473476,0.7048384,0.43570495,0.12711664,0.3534064,1.0,0.15685973
1,Background,0.6665162,6.4013696,-0.33479756,0.6505661,-1.2958952,1.5676669,1.0,-0.17604837
0,Signal,2.963029,2.9072614,-2.6722746,0.90593076,3.4395833,1.1192474,1.0,0.25873527
1,Background,0.5228908,-2.891912,0.53922725,0.47908214,-3.255839,-1.965308,1.0,-0.21423377
1,Background,0.67798054,-7.3969216,0.66449046,0.50452197,3.901649,0.23300642,1.0,-0.12502699
0,Signal,13.57221,4.6930494,-2.1668153,2.5177698,-4.4849873,-2.6427498,1.0,0.118189104
1,Background,0.80597806,6.0438547,-2.2140267,0.6576447,-5.014585,1.2120824,1.0,-0.1113984
1,Background,0.8217266,0.98144734,-2.4882672,0.6261359,-2.3535304,2.9274282,1.0,-0.15044725
1,Background,0.75176793,-2.3838258,1.505356,0.5940195,5.3588834,-2.9289987,1.0,-0.18287452
0,Signal,1.6360772,2.1568232,1.1113076,0.8472705,-3.8240669,2.7296789,1.0,0.049372137
0,Signal,2.4346547,-2.1002614,-2.9137142,0.620806,6.5376773,-2.7804255,1.0,0.16531618
0,Signal,2.4440105,-3.9021873,-2.9049702,0.7258602,-1.4889666,3.009048,1.0,0.2684861
1,Background,0.49627656,6.805064,1.1479915,0.48693958,-1.3606213,0.46233428,1.0,-0.1741974
1,Background,0.59983927,2.162367,0.18344086,0.5393906,6.786754,-2.7646396,1.0,-0.17720993
0,Signal,2.3662791,5.8854213,1.0795329,0.49666443,-0.76735073,2.8841639,1.0,0.21933967
1,Background,1.2747473,6.7195263,1.5739341,0.7667478,2.4914796,-1.1701843,1.0,0.022144154
1,Background,1.1621454,-4.9286084,-1.6117148,0.8929459,-2.9720383,-1.1963056,1.0,-0.06392018
1,Background,0.7834832,8.108553,-2.6659842,0.55496407,-2.6609697,-2.7243855,1.0,-0.13607748
0,Signal,1.9178554,7.3410907,-2.066404,0.62026185,5.799938,-0.53595614,1.0,0.21488439
0,Signal,2.2177875,3.4235444,-0.8617596,1.4052697,2.2550807,2.9873538,1.0,-0.0011336748
1,Background,0.7487874,0.7703239,0.62107503,0.71732527,-7.274795,-0.48579732,1.0,-0.12118759
1,Background,0.8903432,1.679675,0.4180197,0.6981221,3.3748114,-3.0715127,1.0,-0.12885912
0,Signal,1.1422338,-8.9221945,0.80574846,0.52863675,-2.1958308,0.31170255,1.0,0.06576502
0,Signal,3.641016,-4.800469,1.2445426,1.2697978,-4.587255,-2.971963,1.0,0.2986942
0,Signal,2.772488,7.769581,-0.37376085,0.4677186,6.8248425,-1.7809826,1.0,0.2737645
1,Background,0.6970254,-6.2721896,1.9723616,0.5781159,2.541158,-0.20618582,1.0,-0.16090527
0,Signal,3.0262628,-0.7750911,0.25054893,0.51159203,-4.5767884,-2.212945,1.0,0.30022112
0,Signal,4.100245,1.3702085,-1.4911962,0.8048974,6.831112,-0.2980811,1.0,0.24495398
1,Background,0.580907,-2.489481,3.0828328,0.45426488,1.5281392,-0.24119078,1.0,-0.12879752
0,Signal,2.260285,6.149671,-2.6490266,0.6955924,2.705954,1.9251517,1.0,0.2546173
0,Signal,1.1701719,-4.187244,2.2192519,0.4745164,-0.47356093,-2.6635373,1.0,0.04158474
1,Background,0.93081284,-1.8050661,2.2033925,0.6974378,-8.731462,-1.3266964,1.0,-0.051526733
0,Signal,2.5342076,-1.5084333,2.7301266,0.6776517,5.273207,-1.6438318,1.0,0.18369474
0,Signal,2.4772441,-4.7704983,3.0119958,0.59288394,-2.4611788,2.7032297,1.0,0.22069718
1,Background,0.70014244,3.8421493,0.8303449,0.4974044,-6.2630305,-1.5920684,1.0,-0.093267284
1,Background,0.55550194,2.2681148,-2.0663283,0.54858696,-4.040809,-1.1369041,1.0,-0.1846493
1,Background,1.130021,-6.7282305,0.73606426,0.4180691,-5.6104016,-2.5001638,1.0,-0.0143170245
1,Background,1.0417042,3.6126373,2.0893068,0.5128503,4.3504453,-2.3251293,1.0,-0.03240806
0,Signal,1.6406983,-6.642003,3.0372348,0.42368656,1.7456224,-0.024764882,1.0,0.14052387
0,Signal,2.0039058,6.2908,2.9390728,0.6275161,-1.0862979,-0.67390776,1.0,0.23874754
1,Background,1.0234923,-8.011668,2.552885,0.7491845,-0.6131788,-0.17814595,1.0,-0.022300357
1,Background,0.56395876,-6.713946,0.12475468,0.5434801,-3.0949557,-1.5320731,1.0,-0.21729955
1,Background,0.68122625,5.8733788,0.504618,0.5624401,3.9406672,-0.9232287,1.0,-0.15805085
1,Background,0.8328314,-5.5489354,-0.49267146,0.5482333,7.3035274,0.05578579,1.0,-0.15142623
1,Background,0.65534085,-5.9126124,1.8313103,0.6261927,-1.3138281,1.80393,1.0,-0.13058417
0,Signal,2.429298,-6.6088285,2.575651,0.5538489,5.2719145,-0.08770038,1.0,0.2355493
0,Signal,2.727567,-3.2830544,-0.21948671,0.6644406,-5.67565,3.0584521,1.0,0.2573074
1,Background,0.4398572,-3.6421747,-2.1163187,0.411395,-2.1729083,2.2346544,1.0,-0.14957705
1,Background,1.7914314,1.8947871,-1.6547111,0.6249472,2.0707245,2.1533697,1.0,0.06913663
1,Background,0.6363868,1.3191227,-0.93014294,0.43808618,1.2669002,1.8221053,1.0,-0.15279205
0,Signal,2.6881354,4.756752,0.12205759,0.6627985,5.2153563,-1.3930023,1.0,0.18942268
0,Signal,5.2218013,-1.542536,0.287937,1.0045307,1.3907001,2.6011434,1.0,0.23598222
0,Signal,0.9918996,-3.2203054,0.7793745,0.81730473,-0.52801704,-3.098634,1.0,-0.02341905
0,Signal,1.7791399,-0.22072086,0.4330073,1.0878184,-0.24391854,0.33876094,1.0,0.061543558
1,Background,0.70081735,1.3634742,2.303439,0.5584237,-4.700797,0.2662787,1.0,-0.13894016
0,Signal,0.8962769,-8.3892355,-2.1706245,0.8090849,2.6683197,0.39230806,1.0,0.0060731685
0,Signal,3.063724,0.57592064,-1.7010968,0.88276184,3.3081927,2.5113723,1.0,0.24021746
1,Background,0.5758659,-7.672601,1.253082,0.5216314,8.576101,2.929295,1.0,-0.14888677
1,Background,0.48113963,4.325901,2.2270548,0.45252368,-3.239682,1.8956909,1.0,-0.1427722
1,Background,0.42042774,8.861292,0.37422064,0.36703005,-4.614152,-1.3225976,1.0,-0.058800817
0,Signal,3.9331756,-4.1437798,0.049098372,0.5412762,-6.515829,0.9966849,1.0,0.24436665
1,Background,0.57348686,-7.562871,-0.62884104,0.50964457,4.3557262,0.29282632,1.0,-0.17724311
1,Background,0.85283774,7.9247985,-1.962079,0.5471262,0.5408901,-3.0248022,1.0,-0.10009644
0,Signal,4.261826,3.3309479,-1.9326156,0.98247135,5.4951153,1.3933247,1.0,0.2983268
1,Background,0.7768871,0.771582,2.11567,0.741666,5.454677,-2.2054954,1.0,-0.19218007
0,Signal,3.2646117,3.632182,0.91592485,0.7006033,-6.02396,1.3983635,1.0,0.28462747
1,Background,0.5030613,6.2170324,2.6220345,0.39567092,1.4536563,-1.8487277,1.0,-0.12585819
1,Background,0.63153887,7.3680115,0.14182556,0.41371515,-2.9645438,-0.53156364,1.0,-0.09344616
1,Background,1.0439837,-2.715394,-1.1031377,0.7068391,-2.1138961,-0.14776811,1.0,-0.0539428
0,Signal,2.6040838,0.42767802,-2.4192135,0.4972655,0.26617503,2.9367898,1.0,0.18044055
1,Background,0.74575526,-1.1199014,-1.1145201,0.70414495,-0.44446224,-1.7536854,1.0,-0.1464702
0,Signal,2.246944,6.1032906,1.2187283,0.46521345,3.7490463,0.73393404,1.0,0.20980538
1,Background,0.7127625,1.7571656,2.3391755,0.63723296,-0.3953374,0.51065195,1.0,-0.10875675
1,Background,0.9737291,7.392155,2.0831861,0.6423974,-7.461463,-2.340176,1.0,-0.026906524
1,Background,0.7190287,-3.0347733,-1.8932229,0.61648774,-1.0320145,2.381482,1.0,-0.09471543
0,Signal,4.408686,4.978956,0.44483653,1.1104723,-4.7646985,-0.5767945,1.0,0.341139
1,Background,0.58592516,5.2055974,2.230352,0.5475741,3.7743902,-1.9277252,1.0,-0.14972787
1,Background,0.9910429,-7.092009,2.25411,0.5106305,3.7091215,1.7909331,1.0,-0.00663607
0,Signal,2.1441755,5.219842,-2.9599426,1.464583,3.8048835,0.35845998,1.0,0.06794913
0,Signal,1.7542807,-6.0626087,2.6571407,0.69108534,-2.8383622,-0.8906324,1.0,0.16282739
1,Background,0.65316474,-0.44561836,0.030406002,0.6173986,3.9329677,2.1959276,1.0,-0.19070998
0,Signal,0.9896001,-7.729555,-3.053921,0.4972192,5.917905,2.3873677,1.0,0.019173546
1,Background,0.93149537,7.5685744,2.514782,0.60525864,-8.975303,-0.97177964,1.0,-0.07339804
1,Background,0.7470588,2.5991032,2.745779,0.41600716,-0.68799424,1.1309353,1.0,-0.12034275
1,Background,0.5950655,4.850077,0.65371084,0.57638884,2.6316853,-0.9428346,1.0,-0.1611903
1,Background,0.6637083,4.19547,0.35159442,0.6345271,0.731759,-0.2663589,1.0,-0.16845086
0,Signal,2.3555768,-5.123405,-0.2998093,0.27187082,-4.329242,-3.075447,1.0,0.30266097
0,Signal,2.2520716,0.50728375,-0.35491562,0.9856528,5.091877,0.44006804,1.0,0.15735807
0,Signal,8.59729,4.131462,2.0294547,2.273982,6.241293,1.7342598,1.0,0.18392403
1,Background,0.54600644,8.867391,-2.254784,0.47891563,-3.7753518,0.6336918,1.0,-0.07585717
0,Signal,1.679573,-2.650851,0.06641626,0.92448854,-8.168296,2.7964492,1.0,0.16995795
1,Background,1.1363242,-5.3513947,-0.9335026,0.369705,7.762534,3.1400433,1.0,0.010068458
1,Background,0.7107845,0.20742568,1.9358886,0.5748759,-4.105409,-1.4046264,1.0,-0.13456307
1,Background,0.9671268,-2.0919783,-2.1014183,0.6697873,-0.69095576,-0.89074016,1.0,-0.074392036
0,Signal,1.3858492,6.7990913,0.29864785,0.8921844,-0.43122816,1.7126603,1.0,0.029421696
0,Signal,1.808223,6.4941955,-2.7377377,0.56418324,2.7123206,-2.0695996,1.0,0.21870528
1,Background,0.79192615,-1.7033651,1.7328993,0.559451,-4.6174164,2.1107836,1.0,-0.14922345
1,Background,0.47634292,-8.025049,-2.5300617,0.46433666,1.7479103,-0.01365779,1.0,-0.12489021
0,Signal,1.6096077,5.3496623,0.23951028,0.85794485,-3.8035758,1.1183695,1.0,0.119761735
1,Background,0.8612885,1.2898182,-3.0220919,0.43787232,0.4061457,-2.5864024,1.0,-0.14354835
0,Signal,1.9140662,-5.26353,2.8220425,0.5505362,-7.194677,-0.67736864,1.0,0.14959782
0,Signal,1.2815266,7.4018908,-0.93370754,0.7214473,6.6724734,0.41469872,1.0,0.06278597
1,Background,0.518951,0.42435697,2.7069368,0.35823852,-5.798691,0.29749826,1.0,-0.08594413
0,Signal,1.5851474,-4.7684517,2.8282714,0.92614067,-1.301414,0.85475624,1.0,0.01888026
0,Signal,1.0387206,7.385244,-2.1236322,0.98715454,-7.8637996,1.1030389,1.0,0.0033228614
0,Signal,2.5583587,4.517389,-0.7977453,0.5588299,0.094988815,-2.8405833,1.0,0.22146092
0,Signal,13.050672,2.2749274,2.028984,2.3614094,2.8824983,2.3588655,1.0,0.091279626
0,Signal,2.675672,1.6215894,2.449268,1.1101788,2.5958586,-0.66860694,1.0,0.09338996
0,Signal,2.455329,-3.2578135,-2.190366,2.1884596,-2.0408022,1.4989965,1.0,0.06789587
0,Signal,2.1000175,-1.7066288,1.8761933,1.6055709,-1.2943815,0.18531825,1.0,0.04623837
0,Signal,1.4636837,-6.4065113,-1.5801142,0.59201986,3.5411332,-2.8309517,1.0,0.115296744
0,Signal,3.2147079,-5.9912467,-1.2659354,1.552105,3.261074,0.7463524,1.0,0.1778195
0,Signal,1.6768818,-1.3341497,-0.78974146,0.87340283,4.6030107,2.5080905,1.0,0.092713445
0,Signal,2.7780955,3.2365768,1.8271918,0.5904086,2.9267807,1.5300264,1.0,0.19707593
1,Background,0.72578216,5.683273,-1.8533529,0.56278396,-1.5661049,3.0723383,1.0,-0.14535378
0,Signal,1.3028096,-7.9338593,1.7518451,0.31065428,-4.0316978,0.6458153,1.0,0.15499213
0,Signal,1.675502,-7.836323,0.03687644,0.4878261,3.7671638,-0.14692755,1.0,0.22572823
1,Background,1.2406145,2.15041,1.9564313,0.9681087,0.7515831,2.808441,1.0,-0.09687155
0,Signal,2.9952893,-5.684301,0.15738954,0.7254371,3.61657,-2.4058704,1.0,0.23864907
0,Signal,1.7798,2.6375053,-1.8723376,1.4055802,5.464249,2.3161924,1.0,0.02328544
1,Background,0.67949337,5.9106393,-1.9601138,0.666246,-7.6034055,-0.85924137,1.0,-0.12959816
0,Signal,1.5020108,-7.7441907,3.0400138,0.53936315,-5.34761,-2.4657075,1.0,0.20430413
1,Background,0.7335526,-5.3087864,-0.090138435,0.61592233,4.5189548,-0.9809696,1.0,-0.16610321
0,Signal,1.8185916,-1.8505926,1.1912541,0.84152347,-2.2097476,-2.5717487,1.0,0.11136569
0,Signal,1.1268742,-7.6433134,-1.8182504,0.49110028,-2.975225,2.800491,1.0,0.002267345
0,Signal,2.4328065,-0.26146752,2.5422575,0.42535245,4.8323135,1.0006158,1.0,0.14044766
0,Signal,1.6598978,-6.790631,3.0251222,0.7200341,-3.3398588,-1.4405935,1.0,0.1628238
0,Signal,4.3010945,1.2701342,-0.96212,0.7689023,0.466037,2.4930797,1.0,0.2911545
1,Background,0.48225713,0.9551451,-2.5897362,0.4747013,-0.022510903,0.65318733,1.0,-0.19251311
0,Signal,5.9673896,-6.8591757,-0.7439997,1.4944273,-4.67193,2.0772445,1.0,0.20094126
0,Signal,6.665435,5.122842,-1.3908378,1.2012424,3.6120224,0.7090225,1.0,0.19486201
0,Signal,1.8286811,6.7717333,0.73658675,0.59446347,2.5939982,1.4371135,1.0,0.16998957
0,Signal,2.6770093,2.0677745,-1.3304352,0.7223667,-2.8981822,-2.8141258,1.0,0.21881936
1,Background,0.91022307,0.051135864,-2.1019552,0.8942478,-1.59438,-3.0807304,1.0,-0.11003862
1,Background,0.53443706,1.2601011,-0.89979523,0.4147753,1.7794152,1.4096913,1.0,-0.21473956
0,Signal,2.7479563,3.8913896,-2.9519215,0.9403113,7.6143074,0.56186086,1.0,0.17756589
0,Signal,7.268268,5.5862517,2.388419,1.5867416,-1.0288138,2.7777562,1.0,0.19338433
0,Signal,1.7891454,-2.4922197,1.8165607,0.8882062,-2.976962,-1.4295335,1.0,0.04306042
0,Signal,0.90708315,-5.15106,-1.4339216,0.87607217,-1.4453919,2.8450544,1.0,-0.035478532
0,Signal,1.8257215,2.44581,1.8996866,0.6702018,-0.33919117,1.3020442,1.0,0.115526855
0,Signal,3.964083,-0.054496173,-1.3451183,0.45530185,2.0328498,3.0850759,1.0,0.22250427
0,Signal,1.6902943,-3.821838,-0.8978603,1.1535091,-6.956638,-2.3927896,1.0,0.12082284
0,Signal,3.6137807,5.711388,-2.9121182,0.94842243,-3.9806635,-1.5264264,1.0,0.3243457
0,Signal,2.7532697,1.970299,-2.8517547,0.58481383,6.110759,0.44002926,1.0,0.17905833
1,Background,0.63003,0.5328653,-1.3083004,0.53744787,5.3692427,-0.12965444,1.0,-0.19026951
0,Signal,1.9994652,2.0021377,0.15093131,0.27233973,2.1454868,0.28393716,1.0,0.19943903
0,Signal,1.6759453,-2.9478674,-0.8887895,1.1120179,-5.7125907,2.9298532,1.0,0.10791788
0,Signal,1.2665942,-2.3225229,-0.88253504,0.73330295,3.9167821,2.4047575,1.0,0.0038975899
0,Signal,1.1625546,2.6630542,-0.6733128,0.7568056,0.4287909,0.40050057,1.0,-0.026242577
1,Background,1.1556791,6.7736273,0.8176085,0.7304278,-7.559112,2.2083058,1.0,-0.021480417
1,Background,0.7895907,3.4383905,0.0793036,0.7310996,-2.1135776,1.7782096,1.0,-0.15969506
1,Background,0.94512975,5.8524795,1.3464144,0.52803046,-7.796915,0.31897694,1.0,0.0032823125
